Jan - Dec reference period,Police Service Area,Local Government Area,CSA Offence Division,Offence Count
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,372
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,36
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,212
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,6
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,482
2016,GREATER DANDENONG,GREATER DANDENONG,A Crimes against the person,277
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,97
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1399
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,38
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,16
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,177
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1857
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1098
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,2296
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,607
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,72
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,851
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,21
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1635
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,110
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1239
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,59
2016,GREATER DANDENONG,GREATER DANDENONG,B Property and deception offences,1
2016,GREATER DANDENONG,GREATER DANDENONG,C Drug offences,178
2016,GREATER DANDENONG,GREATER DANDENONG,C Drug offences,61
2016,GREATER DANDENONG,GREATER DANDENONG,C Drug offences,1189
2016,GREATER DANDENONG,GREATER DANDENONG,C Drug offences,2
2016,GREATER DANDENONG,GREATER DANDENONG,D Public order and security offences,697
2016,GREATER DANDENONG,GREATER DANDENONG,D Public order and security offences,776
2016,GREATER DANDENONG,GREATER DANDENONG,D Public order and security offences,98
2016,GREATER DANDENONG,GREATER DANDENONG,D Public order and security offences,3
2016,GREATER DANDENONG,GREATER DANDENONG,E Justice procedures offences,665
2016,GREATER DANDENONG,GREATER DANDENONG,E Justice procedures offences,2248
2016,GREATER DANDENONG,GREATER DANDENONG,F Other offences,1
2016,GREATER DANDENONG,GREATER DANDENONG,F Other offences,40
2016,GREATER DANDENONG,GREATER DANDENONG,F Other offences,14
2016,GREATER DANDENONG,GREATER DANDENONG,F Other offences,5
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,4
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,798
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,241
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,18
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,19
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,1
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,249
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,A Crimes against the person,129
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,40
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,1
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,17
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,787
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,28
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,2
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,42
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,870
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,206
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,501
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,443
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,88
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,203
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,599
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,51
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,366
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,B Property and deception offences,11
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,C Drug offences,71
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,C Drug offences,19
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,C Drug offences,408
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,D Public order and security offences,303
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,D Public order and security offences,273
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,D Public order and security offences,57
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,D Public order and security offences,4
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,E Justice procedures offences,256
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,E Justice procedures offences,1316
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,F Other offences,1
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,F Other offences,8
2016,GREATER SHEPPARTON,GREATER SHEPPARTON,F Other offences,6
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,2
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,529
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,98
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,10
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,32
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,165
2016,HOBSONS BAY,HOBSONS BAY,A Crimes against the person,74
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,31
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,624
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,22
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,4
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,46
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,534
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,326
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,990
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,246
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,128
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,205
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,1
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,614
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,37
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,315
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,18
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,1
2016,HOBSONS BAY,HOBSONS BAY,B Property and deception offences,3
2016,HOBSONS BAY,HOBSONS BAY,C Drug offences,31
2016,HOBSONS BAY,HOBSONS BAY,C Drug offences,2
2016,HOBSONS BAY,HOBSONS BAY,C Drug offences,240
2016,HOBSONS BAY,HOBSONS BAY,D Public order and security offences,187
2016,HOBSONS BAY,HOBSONS BAY,D Public order and security offences,168
2016,HOBSONS BAY,HOBSONS BAY,D Public order and security offences,64
2016,HOBSONS BAY,HOBSONS BAY,E Justice procedures offences,142
2016,HOBSONS BAY,HOBSONS BAY,E Justice procedures offences,739
2016,HOBSONS BAY,HOBSONS BAY,F Other offences,38
2016,HOBSONS BAY,HOBSONS BAY,F Other offences,1
2016,HOBSONS BAY,HOBSONS BAY,F Other offences,1
2016,HORSHAM,HINDMARSH,A Crimes against the person,45
2016,HORSHAM,HINDMARSH,A Crimes against the person,34
2016,HORSHAM,HINDMARSH,A Crimes against the person,1
2016,HORSHAM,HINDMARSH,A Crimes against the person,18
2016,HORSHAM,HINDMARSH,A Crimes against the person,11
2016,HORSHAM,HINDMARSH,B Property and deception offences,2
2016,HORSHAM,HINDMARSH,B Property and deception offences,27
2016,HORSHAM,HINDMARSH,B Property and deception offences,1
2016,HORSHAM,HINDMARSH,B Property and deception offences,1
2016,HORSHAM,HINDMARSH,B Property and deception offences,1
